customer_id,first_name,last_name,email,phone_number,address,date_of_birth,registration_date,last_login_date,customer_segment,total_spent,loyalty_points,is_subscribed_to_newsletter
sdv-id-BnvFxN,Linda,Evans,michaellambert@example.org,+1-297-679-6929,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1967-11-07 23:35:25,2018-11-08 07:00:24,2023-10-31 05:45:00,Standard,24624.09,21383,True
sdv-id-wrrMgQ,Brittany,Clements,mhayes@example.org,806.736.9827x01319,"444 Willow Way, San Antonio, TX 78201",1997-05-27 21:11:07,2022-12-31 09:02:58,2024-05-30 13:21:31,Standard,174.69,1843,True
sdv-id-IgMRUv,Susan,Contreras,davenporttyler@example.com,(653)320-9036,"444 Willow Way, San Antonio, TX 78201",1993-10-12 19:22:42,2021-09-02 21:08:49,2024-05-14 01:04:55,VIP,1029.99,1276,False
sdv-id-TrcSie,Robert,Cook,fordandrew@example.net,343.568.6660,"222 Beacon St, Boston, MA 02116",1986-07-18 21:17:56,2020-03-01 01:54:20,2024-05-27 22:29:29,Standard,13812.1,4679,True
sdv-id-BwqRng,Michael,Phillips,barbaralloyd@example.org,(864)808-4268,"444 Woodward Ave, Detroit, MI 48226",1996-02-23 07:41:01,2021-05-03 20:45:48,2024-04-25 21:03:07,Standard,2549.24,1828,False
sdv-id-UrjPOA,Katelyn,Meyers,bradleymichael@example.com,452-858-6922,"787 Trade St, Charlotte, NC 28202",1985-03-07 20:04:57,2019-09-04 01:06:54,2024-05-05 23:07:07,Standard,9501.35,7430,True
sdv-id-viBeQo,Brandy,Smith,vlewis@example.org,(591)960-6959,"909 Pike Pl, Seattle, WA 98101",1996-10-26 11:08:34,2021-07-08 12:07:22,2024-06-01 20:38:58,Standard,138.38,674,False
sdv-id-yhUrqX,Dustin,Johnson,joshua12@example.com,(812)461-7741x7239,"444 Woodward Ave, Detroit, MI 48226",1998-04-12 20:56:09,2022-08-03 04:18:46,2024-05-25 22:27:31,Standard,114.54,651,False
sdv-id-SIaqpG,Cheryl,Long,johnnylang@example.net,2159135662,"565 High St, Columbus, OH 43215",1971-08-01 17:39:33,2018-05-28 21:18:05,2024-04-13 12:54:36,Standard,24742.86,5401,True
sdv-id-uqroXF,Robert,Warren,guzmantyler@example.org,+1-840-769-4305x90882,"212 Cedar Rd, Philadelphia, PA 19101",1987-11-21 02:51:02,2021-04-15 11:33:33,2024-06-01 05:34:46,Premium,723.89,3430,False
sdv-id-eAZCVq,Chad,Flores,hernandezkenneth@example.org,9137117139,"909 Pike Pl, Seattle, WA 98101",1991-01-01 11:19:11,2020-08-25 22:22:14,2024-06-01 13:50:36,Standard,1516.1,1984,True
sdv-id-FThySz,Jenna,Lewis,pdavis@example.net,(819)749-3999x143,"111 16th St Mall, Denver, CO 80202",1993-03-17 22:38:50,2023-04-26 03:56:27,2024-05-10 07:23:53,Standard,7340.21,3494,False
sdv-id-AAdogH,David,Rice,fieldsbrandy@example.org,001-987-819-9252x7387,Sample Data,2001-07-09 18:06:51,2022-10-16 19:27:06,2024-05-28 17:46:25,Standard,529.56,245,True
sdv-id-GQeFla,Brian,Olson,lwright@example.com,+1-806-576-2457x6872,"999 Riverfront Dr, Jacksonville, FL 32202",1987-07-01 11:17:02,2019-02-16 04:41:28,2024-05-24 19:23:10,Premium,113.02,3840,True
sdv-id-QzOfmV,Barbara,Harrington,bowencarmen@example.com,825-229-8383,"123 Maple St, New York, NY 10001",1986-05-04 13:45:29,2022-07-13 03:53:53,2024-04-11 12:34:28,Premium,2047.56,4593,False
sdv-id-reAiNq,Robert,Walton,lwright@example.com,001-764-510-6964x8038,"999 Riverfront Dr, Jacksonville, FL 32202",1997-06-05 19:12:24,2023-05-10 10:42:18,2024-04-29 07:40:29,Standard,173.6,2837,True
sdv-id-ZjKMEF,Margaret,Horn,clarkallen@example.com,9548468536,"789 Pine Ln, Los Angeles, CA 90001",1985-01-14 02:44:27,2018-10-10 13:54:22,2024-05-08 13:24:40,VIP,348.33,3347,True
sdv-id-MZbEFI,Lisa,Kelly,syang@example.org,001-379-937-9230,"777 E Pratt St, Baltimore, MD 21202",1977-01-19 07:23:57,2018-12-27 09:03:02,2024-02-17 04:48:23,Standard,14272.91,6003,True
sdv-id-TScKjf,Melinda,Cox,tmccoy@example.org,648.462.1323,"666 Elm St, Dallas, TX 75201",2000-11-24 23:34:18,2023-10-07 05:03:21,2024-06-02 05:02:36,Standard,146.6,345,True
sdv-id-bFFEIa,Andrew,Hess,qmclean@example.net,268.306.5281,Sample Data,1973-08-15 08:56:52,2020-08-02 09:16:58,2024-03-28 18:57:29,Premium,24079.6,14678,False
sdv-id-fVpGXL,James,Bowman,vwilliams@example.com,+1-778-664-4358,Sample Data,1969-03-08 17:29:27,2018-03-05 02:06:28,2024-01-21 04:02:25,Premium,17475.99,15852,True
sdv-id-ZjhLLB,Christina,Lamb,jacquelinecraig@example.com,352.253.7651,"666 SW Broadway, Portland, OR 97205",2001-12-10 15:53:37,2023-03-20 19:32:47,2024-06-02 02:31:13,Standard,113.93,273,False
sdv-id-dduoiy,Fernando,Miller,xberry@example.org,001-414-226-9651x98418,Sample Data,1984-03-29 04:29:50,2019-03-17 06:17:56,2024-03-31 10:11:20,Standard,3512.27,3155,False
sdv-id-DqYjZB,Lindsay,Flores,reginaldclark@example.net,001-480-399-1284,"565 High St, Columbus, OH 43215",1978-03-08 19:59:48,2022-04-17 02:49:26,2024-05-29 10:04:07,Premium,16800.33,20451,False
sdv-id-ficUoF,Scott,Garcia,rachelallen@example.net,705-206-7502x152,"777 E Pratt St, Baltimore, MD 21202",1984-10-25 17:44:39,2021-03-11 17:59:55,2024-05-27 04:30:29,Standard,2281.05,3231,True
sdv-id-KAIXjS,Emily,Weaver,hickswarren@example.net,+1-293-577-8009,"123 Maple St, New York, NY 10001",1983-08-09 12:59:47,2022-04-26 04:26:16,2024-04-05 16:32:56,Standard,23590.49,6126,False
sdv-id-fKAQkG,Cynthia,Brown,joseph00@example.net,952-851-3592x66817,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1992-04-01 18:49:29,2019-01-24 04:05:14,2024-05-25 12:13:52,Standard,730.04,3669,True
sdv-id-mArqHm,Eugene,Olson,hnorman@example.org,626-739-0985,"666 SW Broadway, Portland, OR 97205",1973-10-18 08:07:38,2018-05-28 09:00:55,2024-05-21 13:39:37,Premium,22775.05,13150,True
sdv-id-zjilsk,Haley,Peterson,mccormickdaniel@example.org,+1-944-510-2656x3005,"121 Market St, San Francisco, CA 94102",1993-12-08 13:39:31,2022-02-28 02:17:47,2024-05-23 19:52:06,VIP,210.12,1148,False
sdv-id-FPXUnP,Renee,Pacheco,matthewlopez@example.com,553.409.2547,"787 Trade St, Charlotte, NC 28202",1999-09-23 10:11:15,2019-07-26 08:56:43,2024-05-30 21:49:40,Standard,111.32,592,True
sdv-id-UKLksI,Gerald,Wright,batesmaria@example.org,+1-800-966-9101x70190,Sample Data,1982-01-28 14:19:59,2019-06-17 12:02:05,2024-05-24 02:08:48,VIP,233.94,5282,False
sdv-id-xisENd,Tina,Reese,aleonard@example.net,932-968-0193x0787,"444 Willow Way, San Antonio, TX 78201",1999-12-12 10:05:14,2021-03-29 15:43:43,2024-06-02 09:00:24,Standard,195.13,523,True
sdv-id-brupQM,Jacob,Campbell,william38@example.com,+1-773-683-1980x19419,"777 E Pratt St, Baltimore, MD 21202",2000-06-09 01:12:29,2023-01-30 03:42:45,2024-06-02 11:10:48,Premium,124.32,2332,True
sdv-id-xTyFok,Joseph,Lowe,dianawilliams@example.com,001-495-904-9828x3330,"212 Cedar Rd, Philadelphia, PA 19101",2000-04-02 16:28:13,2020-11-27 00:17:13,2024-06-02 07:48:34,Premium,113.65,231,True
sdv-id-VERfZD,Thomas,Wilcox,frederick90@example.com,943-570-0889x72252,"111 16th St Mall, Denver, CO 80202",1998-06-22 22:54:49,2020-04-30 18:22:59,2024-06-01 07:02:29,Premium,119.97,482,True
sdv-id-WOaIAV,Margaret,Lopez,weaverkevin@example.net,380.534.8999,"101 Birch Blvd, Houston, TX 77001",2001-06-18 22:36:26,2020-06-01 03:54:49,2024-06-02 11:05:26,Premium,111.32,576,False
sdv-id-RmOsed,Steven,Torres,kennethgonzalez@example.org,868.969.2396x05537,"909 Pike Pl, Seattle, WA 98101",2000-06-26 14:05:54,2022-07-21 01:51:57,2024-05-30 23:24:34,Standard,306.36,246,True
sdv-id-QXLvRw,Sara,Parker,kellyfranklin@example.com,+1-875-884-8971,"777 Redwood Pkwy, San Jose, CA 95101",2001-06-03 02:30:45,2023-10-03 17:54:29,2024-06-02 10:39:33,Premium,141.75,270,True
sdv-id-IAhPWy,Dorothy,Robinson,porterbrandon@example.com,(284)484-8906x72618,"565 High St, Columbus, OH 43215",1992-08-11 19:19:08,2021-03-08 17:10:40,2024-05-11 11:24:16,Standard,770.33,3003,True
sdv-id-tTnpkw,Stephen,Mccullough,heather68@example.net,412.542.4437,"343 Monument Cir, Indianapolis, IN 46204",1993-10-12 04:50:43,2020-12-04 00:48:52,2024-05-30 03:46:00,Standard,161.53,4029,True
sdv-id-ddSusN,Peter,Lamb,mariaorozco@example.org,(313)316-8163x5590,"666 SW Broadway, Portland, OR 97205",1997-09-06 15:13:52,2022-10-16 21:23:59,2024-05-28 14:16:28,VIP,908.57,265,True
sdv-id-pZEXgX,Anthony,Mitchell,wowens@example.org,2595633321,"777 E Pratt St, Baltimore, MD 21202",1996-01-17 18:24:44,2021-11-15 12:10:09,2024-05-30 10:48:52,Standard,121.22,1090,True
sdv-id-FATaIp,Alyssa,Jefferson,monicawilliams@example.net,980.329.7345,Sample Data,2001-12-19 14:39:47,2022-09-04 10:18:34,2024-05-30 06:35:58,Standard,111.34,311,True
sdv-id-oIhwmM,Elizabeth,Thompson,jesse00@example.com,586.460.9952x8901,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1965-04-14 15:00:00,2018-02-14 07:45:24,2023-10-31 05:45:00,VIP,25369.74,21424,True
sdv-id-qGfSZL,Bianca,Ramirez,ortegajohn@example.net,(219)234-9535,"777 Redwood Pkwy, San Jose, CA 95101",1988-07-11 07:05:34,2019-11-15 15:46:19,2024-05-24 06:20:27,Standard,888.75,839,True
sdv-id-cxPldY,Jasmine,Boyle,jennifer56@example.com,(779)437-3854,"777 Redwood Pkwy, San Jose, CA 95101",1971-09-18 21:44:34,2018-06-12 23:15:36,2024-04-01 11:05:17,Premium,22063.95,17452,False
sdv-id-LZiUlE,Kelli,Sanders,erika77@example.com,001-901-468-0287x53264,"343 Monument Cir, Indianapolis, IN 46204",1966-01-04 09:38:07,2018-02-22 07:06:09,2023-11-27 20:35:22,Standard,24028.27,26588,False
sdv-id-QQXnKr,Douglas,Rich,riosmichael@example.net,+1-343-947-8474,"666 Elm St, Dallas, TX 75201",1971-11-13 08:37:48,2019-10-17 16:39:35,2023-12-16 16:20:43,VIP,11853.25,7316,True
sdv-id-yqUhjC,Sheri,Lopez,kyleacosta@example.com,+1-730-327-2493,"909 Pike Pl, Seattle, WA 98101",1968-06-05 20:28:26,2018-03-17 18:55:30,2024-04-01 07:06:49,VIP,20996.86,16727,True
sdv-id-bmBMLl,Jennifer,Soto,kochsavannah@example.com,001-404-953-2144x5408,"222 Beacon St, Boston, MA 02116",1989-01-19 05:29:39,2020-11-06 07:18:59,2024-05-17 20:49:11,Standard,2181.21,3843,True
sdv-id-vRoxDG,Karen,Green,wjones@example.org,001-327-655-2402x05120,"444 Woodward Ave, Detroit, MI 48226",2002-11-26 06:06:15,2023-06-08 21:59:04,2024-06-02 08:21:09,Premium,111.34,190,False
sdv-id-MbnGcd,Amanda,Williams,rachel20@example.com,454-771-2985x697,"101 Birch Blvd, Houston, TX 77001",1999-12-19 01:30:32,2020-12-26 13:39:57,2024-05-31 21:05:54,Standard,442.01,337,True
sdv-id-ltGQJh,Yvonne,Montgomery,jordanmichele@example.net,+1-784-626-6408x70448,"565 High St, Columbus, OH 43215",2000-12-10 11:15:22,2019-12-04 04:48:51,2024-05-29 19:41:18,Premium,111.42,257,False
sdv-id-wQTHgJ,Anthony,Harris,ybarton@example.com,+1-674-952-1403,"343 Monument Cir, Indianapolis, IN 46204",1999-11-22 01:47:53,2021-09-17 18:28:43,2024-05-31 19:37:08,Standard,639.76,430,False
sdv-id-idenjg,Kathleen,Hernandez,roberta60@example.org,542.360.5907x7240,"111 16th St Mall, Denver, CO 80202",1973-06-19 20:19:45,2020-04-21 02:10:48,2023-10-31 20:15:02,Standard,21407.73,16112,False
sdv-id-lDIHmk,Todd,Mcclure,claudia24@example.net,645-913-9730,"222 Beacon St, Boston, MA 02116",1991-10-09 18:28:55,2020-08-13 05:30:08,2024-05-20 14:37:58,Standard,908.69,865,False
sdv-id-hnJqkc,Elizabeth,Bowman,elliottjohn@example.net,+1-521-891-6719x67807,"565 High St, Columbus, OH 43215",1974-02-28 06:06:41,2019-12-04 02:01:37,2024-03-03 01:40:25,VIP,8744.54,9499,True
sdv-id-itmMBR,James,Porter,hollymorgan@example.net,7266850263,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1989-06-25 10:19:49,2022-04-29 23:14:51,2024-03-14 02:19:41,Standard,1073.03,2438,False
sdv-id-NfMxTn,Lori,Ramirez,longmichael@example.org,+1-481-367-2813x137,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1995-08-06 09:53:57,2019-07-07 20:48:59,2024-06-01 05:57:52,Premium,2873.11,668,True
sdv-id-ljCHSp,Maurice,Allen,jacobsjennifer@example.org,241.744.0962,"222 Beacon St, Boston, MA 02116",1996-11-09 05:57:34,2019-01-18 21:30:13,2024-06-01 11:34:06,VIP,257.18,1096,True
sdv-id-Gvztar,Rhonda,Bright,silvashannon@example.org,001-606-870-7644x405,"123 Maple St, New York, NY 10001",1972-05-13 06:02:28,2018-10-15 02:52:03,2024-02-05 14:29:51,Standard,17568.28,14848,True
sdv-id-geSftI,Lisa,Flores,wattskatherine@example.net,602.828.1405x0489,"111 16th St Mall, Denver, CO 80202",1994-09-18 15:07:49,2020-05-16 09:06:15,2024-05-31 22:13:48,Standard,111.53,1416,True
sdv-id-rYDDue,Joseph,Swanson,katrina70@example.org,+1-998-602-4722x65529,"456 Oak Ave, Chicago, IL 60601",1999-05-14 01:23:55,2021-06-09 20:58:19,2024-05-29 14:08:49,Premium,397.92,434,True
sdv-id-XdQYZN,Andrew,Green,leejeremiah@example.org,+1-992-566-0621x22526,"343 Monument Cir, Indianapolis, IN 46204",1993-10-23 17:11:54,2020-06-28 23:32:54,2024-05-28 07:27:35,Standard,234.22,658,True
sdv-id-FdjWBU,Kenneth,Christian,lpotter@example.org,(620)842-9388x96798,"787 Trade St, Charlotte, NC 28202",1999-07-03 21:08:02,2021-10-13 00:43:50,2024-06-02 10:08:35,Standard,802.76,617,True
sdv-id-NpvuEf,Andrew,Ruiz,whitemichael@example.org,001-992-871-5056x4620,"565 High St, Columbus, OH 43215",1985-03-25 21:53:12,2018-11-11 13:39:00,2024-05-29 16:43:32,Premium,797.76,3868,False
sdv-id-wMzpqm,Annette,Howard,linda66@example.com,436-281-5997x3864,"666 SW Broadway, Portland, OR 97205",1995-04-20 01:50:36,2020-05-09 03:21:41,2024-06-02 10:06:24,VIP,150.17,815,True
sdv-id-aLEqzW,George,Clay,barbara27@example.net,(564)849-2031,"555 Aspen Dr, San Diego, CA 92101",2000-03-09 13:03:05,2023-06-01 08:40:38,2024-06-01 11:45:37,Premium,3297.8,208,True
sdv-id-UPeuhe,Richard,Duke,wcallahan@example.org,(671)867-5550x966,"333 Pennsylvania Ave NW, Washington, DC 20004",1982-10-04 22:16:28,2018-09-13 08:22:05,2024-05-04 06:01:55,Premium,1854.91,8772,False
sdv-id-lVqZyg,Jay,Ramirez,cookrandy@example.net,896-884-8730x09107,"212 Cedar Rd, Philadelphia, PA 19101",1966-05-14 19:11:32,2018-03-11 07:35:56,2023-10-31 05:45:00,VIP,25380.59,21835,False
sdv-id-OXRTbw,Tina,Hughes,kelleyrobert@example.org,944-605-9237x63513,"777 Redwood Pkwy, San Jose, CA 95101",1999-03-05 04:11:58,2022-02-11 12:42:02,2024-05-22 04:04:15,Standard,2640.68,559,True
sdv-id-ATkJJM,Richard,Dickerson,austin40@example.net,537.258.6655,"333 Pennsylvania Ave NW, Washington, DC 20004",1986-12-11 03:38:39,2018-12-10 22:10:34,2024-05-21 04:09:29,Standard,1318.09,1303,True
sdv-id-pQYmvy,Elizabeth,Miller,john04@example.com,779-286-0427x72547,"333 Spruce Ct, Phoenix, AZ 85001",1992-07-12 20:29:59,2019-03-14 00:35:13,2024-04-29 21:56:40,Standard,3678.36,2102,True
sdv-id-QEuIzH,Brian,Turner,tdecker@example.org,(872)264-4745x62106,"333 Pennsylvania Ave NW, Washington, DC 20004",1981-03-25 03:17:28,2019-04-03 07:15:02,2024-04-15 13:57:42,Standard,1680.25,4417,False
sdv-id-AHweCR,Rodney,Perry,danielsimpson@example.com,001-949-810-0858x37765,"789 Pine Ln, Los Angeles, CA 90001",1975-07-13 06:33:01,2018-07-04 01:11:32,2024-03-11 21:07:07,Premium,10606.81,8772,False
sdv-id-SVUMov,Kathy,Dodson,stephanieortiz@example.com,(954)990-8361x31901,"101 Birch Blvd, Houston, TX 77001",1990-05-14 20:10:18,2022-09-27 10:50:15,2024-04-27 04:43:43,Standard,2033.21,3194,False
sdv-id-OsXINH,Brittany,Simon,bobbylucero@example.net,287-652-7638x114,"565 High St, Columbus, OH 43215",2002-04-08 03:09:36,2023-08-24 16:47:08,2024-06-02 11:06:44,VIP,116.62,216,False
sdv-id-lcsQDL,James,Robertson,cynthia28@example.com,+1-835-987-4046x84507,"787 Trade St, Charlotte, NC 28202",2002-10-15 01:59:18,2022-10-31 05:20:29,2024-06-02 11:02:27,Premium,111.32,344,True
sdv-id-HwyYRs,Amy,Gilbert,donaldterry@example.net,6234205595,"101 Birch Blvd, Houston, TX 77001",1991-08-28 03:52:00,2021-08-13 05:27:05,2024-05-26 21:44:10,Premium,3370.63,2558,True
sdv-id-dibTDF,Karen,Mitchell,gardnersandra@example.net,+1-653-861-7044x67151,"333 Spruce Ct, Phoenix, AZ 85001",1979-11-13 14:45:44,2019-03-23 11:17:19,2024-05-22 09:41:17,Standard,4953.38,5765,True
sdv-id-ukqqDd,Helen,Jordan,knoxjohn@example.net,861-874-2189x08933,"222 Beacon St, Boston, MA 02116",1991-09-22 21:47:59,2019-12-22 07:45:51,2024-05-26 03:41:36,Premium,796.69,2106,True
sdv-id-vzRAxU,Jessica,Hill,stacysantiago@example.com,216.254.9887,"777 E Pratt St, Baltimore, MD 21202",2000-03-10 14:52:00,2023-10-15 07:46:12,2024-06-02 06:28:59,Premium,163.63,1383,True
sdv-id-VCGFZb,Sara,Salazar,umason@example.net,783.422.2609x90767,"666 Elm St, Dallas, TX 75201",1999-12-16 08:44:10,2022-06-17 17:07:57,2024-06-01 23:30:48,Premium,112.4,2111,True
sdv-id-QyfkIZ,Caitlin,Delacruz,cynthiabrown@example.net,001-411-524-5604,"909 Pike Pl, Seattle, WA 98101",1995-07-30 06:42:43,2023-01-18 22:08:57,2024-05-11 18:33:53,Premium,473.9,1286,True
sdv-id-vsTnMb,Christopher,Harris,brittanyparker@example.net,601.459.1961x04424,"121 Market St, San Francisco, CA 94102",1995-02-23 19:31:27,2020-09-14 19:29:26,2024-05-12 18:28:57,Premium,293.0,1655,True
sdv-id-IuCUoc,Pamela,Jenkins,john37@example.org,001-388-658-1040x5471,"909 Pike Pl, Seattle, WA 98101",1984-11-14 11:06:27,2019-09-21 10:38:54,2024-03-13 00:18:53,Premium,2627.73,4082,False
sdv-id-hkQTpz,David,Johnston,deborah59@example.org,(252)519-2717x9963,"444 Willow Way, San Antonio, TX 78201",2000-08-31 05:36:16,2022-04-23 06:34:30,2024-05-23 05:30:09,Premium,808.46,485,False
sdv-id-uwDMTM,Maureen,Hardy,travis85@example.org,(260)295-3817x2837,"787 Trade St, Charlotte, NC 28202",1982-04-24 11:33:32,2018-11-30 03:45:25,2024-04-08 12:54:40,Premium,309.04,5666,True
sdv-id-GxumKF,Amanda,Owens,powersstephen@example.org,686-618-5624x81392,"101 Birch Blvd, Houston, TX 77001",1975-05-30 21:14:00,2020-08-17 09:10:37,2024-03-14 18:20:32,Standard,19068.63,16313,True
sdv-id-pgUICY,David,Berry,ralph67@example.net,(505)969-9505x201,"121 Market St, San Francisco, CA 94102",1994-09-11 02:20:50,2021-10-05 22:41:06,2024-06-01 14:58:00,Standard,112.56,2586,True
sdv-id-Ahwkgh,Seth,Carey,joneslisa@example.com,299.486.9773x899,"456 Oak Ave, Chicago, IL 60601",1967-04-15 20:57:10,2018-02-12 12:35:29,2024-01-27 05:22:58,Premium,25002.27,20297,True
sdv-id-KSFanX,Brian,Murphy,jacobsbruce@example.com,881-656-9996,"777 Redwood Pkwy, San Jose, CA 95101",1979-03-21 05:33:38,2019-04-21 15:34:49,2024-05-29 02:56:54,Premium,5963.45,7633,True
sdv-id-oiOiHG,Krista,Lee,zmayer@example.com,(544)944-8580,"333 Spruce Ct, Phoenix, AZ 85001",1994-06-22 16:23:00,2019-09-13 19:14:24,2024-05-17 06:22:34,Premium,193.82,1948,True
sdv-id-DxiBrk,Samuel,Stewart,wlopez@example.org,925-954-8306x5923,"222 Beacon St, Boston, MA 02116",1980-06-13 21:55:28,2019-07-17 08:35:55,2024-05-11 07:32:10,Premium,9204.15,13866,False
sdv-id-QOrfli,Claire,Rodriguez,harold89@example.net,582.795.1388,"555 Aspen Dr, San Diego, CA 92101",1998-01-28 10:54:12,2023-07-26 06:55:38,2024-06-02 07:05:29,Premium,115.3,864,True
sdv-id-HLiPMi,Teresa,Williams,lisa85@example.com,354.599.5014,"787 Trade St, Charlotte, NC 28202",1985-02-18 19:47:05,2018-07-30 04:43:22,2024-05-14 22:21:16,Standard,2161.23,4385,True
sdv-id-oxpHbb,Laura,Oneill,crawfordkelsey@example.com,980-672-6086,"777 E Pratt St, Baltimore, MD 21202",1984-09-30 22:24:16,2018-08-01 11:24:30,2024-06-01 23:40:41,VIP,264.74,4103,False
sdv-id-WGLVOu,Alison,Pearson,charles86@example.com,984.499.8870,"456 Oak Ave, Chicago, IL 60601",1999-02-17 14:18:45,2022-07-28 08:48:11,2024-05-25 08:49:06,Standard,734.39,1017,True
sdv-id-VxMBtW,Jessica,Smith,morganchristopher@example.org,671-705-3600,"555 Aspen Dr, San Diego, CA 92101",1986-04-22 21:15:11,2018-09-22 23:21:00,2024-05-14 00:36:29,Standard,2575.26,4012,True
sdv-id-qAaVko,Preston,Ferguson,lhaley@example.org,215-548-5871x4715,"789 Pine Ln, Los Angeles, CA 90001",1997-05-18 13:51:44,2020-05-10 05:26:32,2024-05-31 18:35:29,Standard,116.48,6473,False
sdv-id-qnerzr,Dana,Scott,kelseyrobertson@example.org,001-394-295-7769,"909 Pike Pl, Seattle, WA 98101",1988-01-12 04:47:07,2021-08-05 17:57:40,2024-04-17 01:41:37,Premium,8558.12,893,False
sdv-id-deoema,Roy,Lamb,rward@example.com,001-786-522-6989,"555 Aspen Dr, San Diego, CA 92101",2001-01-20 14:53:19,2023-03-29 03:39:08,2024-06-01 01:24:15,VIP,123.03,254,False
sdv-id-vbtBRw,Christina,Ruiz,brianalamb@example.com,+1-998-453-3107x12796,"777 E Pratt St, Baltimore, MD 21202",1996-05-21 02:33:18,2023-01-10 19:04:01,2024-05-15 00:58:57,VIP,140.86,274,False
sdv-id-xRUZyc,Jordan,Thompson,michael57@example.org,001-333-816-7878,"101 Birch Blvd, Houston, TX 77001",1991-12-28 02:48:48,2021-03-18 16:53:13,2024-05-16 14:09:21,VIP,120.7,2361,True
sdv-id-TMjaix,Casey,Coleman,maysjustin@example.net,(472)776-2846,"444 Woodward Ave, Detroit, MI 48226",2000-12-23 06:48:54,2022-01-19 04:08:53,2024-06-02 10:59:12,Premium,111.57,458,True
sdv-id-Qqklxb,Joseph,Cummings,griffinthomas@example.com,442-410-0194x4092,"565 High St, Columbus, OH 43215",2002-02-21 23:17:55,2023-05-22 03:10:22,2024-06-02 09:14:03,Premium,232.37,202,True
sdv-id-TgWwvG,Gregory,Faulkner,lambertnatalie@example.com,404-563-3325,Sample Data,1972-10-26 16:59:28,2018-11-10 02:59:25,2024-03-08 12:12:58,Standard,24568.75,15577,True
sdv-id-jzEgYp,William,Walton,swinters@example.com,640-467-5434x8009,"789 Pine Ln, Los Angeles, CA 90001",2001-04-16 09:20:58,2023-02-25 15:59:55,2024-05-31 19:00:25,Premium,114.28,403,False
sdv-id-sYPgbY,Cheryl,Bennett,unelson@example.com,211-390-2815,"222 Beacon St, Boston, MA 02116",1978-12-28 07:25:49,2018-11-09 16:39:15,2024-04-19 00:57:08,Standard,18086.84,11400,True
sdv-id-JzJxnl,Gina,Johnson,danielle53@example.net,(842)897-9911,"212 Cedar Rd, Philadelphia, PA 19101",2002-07-24 17:04:34,2023-09-21 10:50:13,2024-06-02 11:03:52,VIP,129.51,358,False
sdv-id-QGPwUC,Matthew,Moreno,erica91@example.net,(875)635-1834,"333 Pennsylvania Ave NW, Washington, DC 20004",2002-11-12 20:14:10,2023-01-20 02:47:03,2024-06-02 03:02:25,Premium,111.32,203,True
sdv-id-khVVaa,Vanessa,Thornton,xthomas@example.com,001-750-486-4072x140,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1997-11-17 20:41:19,2021-02-01 20:49:48,2024-06-01 17:22:19,Standard,127.87,1242,True
sdv-id-JMPISZ,Jenny,Quinn,david98@example.com,922.417.1496x249,"123 Maple St, New York, NY 10001",1974-02-25 07:31:39,2020-04-12 05:22:06,2024-03-27 17:58:49,VIP,17435.6,9596,False
sdv-id-KIRcmv,Laura,Santos,qsaunders@example.com,+1-991-824-9811x307,"777 E Pratt St, Baltimore, MD 21202",1999-07-01 10:51:24,2020-11-23 13:54:48,2024-06-01 12:03:01,Premium,111.94,840,False
sdv-id-bMDltx,Mary,Sparks,jamesherrera@example.org,+1-475-535-5524,"222 Beacon St, Boston, MA 02116",1991-11-08 15:03:41,2021-03-24 16:47:03,2024-05-31 02:11:29,Standard,531.19,8216,False
sdv-id-XGUFnL,Kimberly,Jimenez,nathan11@example.org,390.206.7827x88536,"666 SW Broadway, Portland, OR 97205",1977-02-20 13:48:18,2018-05-04 12:02:57,2024-02-10 17:25:30,Premium,272.03,9952,True
sdv-id-kgDUyc,Hannah,Davis,hallkenneth@example.org,+1-292-586-6775x531,"999 Riverfront Dr, Jacksonville, FL 32202",2002-02-26 04:50:36,2023-11-06 15:55:08,2024-06-02 11:10:26,Standard,130.51,1552,True
sdv-id-crdQcD,Alex,Turner,kcoleman@example.com,453.871.0827,"666 Elm St, Dallas, TX 75201",2000-01-25 23:58:52,2023-02-20 15:34:38,2024-05-27 09:40:59,Standard,203.13,645,True
sdv-id-LEOHYT,Amanda,Joseph,philipshelton@example.com,+1-380-299-0549,"666 Elm St, Dallas, TX 75201",1966-12-03 21:59:56,2018-02-21 21:16:25,2023-10-31 05:45:00,Standard,25310.43,16464,False
sdv-id-nCSxRe,Heather,Sanders,nicholasvillanueva@example.net,561.680.8798x29569,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1991-08-13 22:45:35,2020-07-24 12:11:22,2024-05-13 17:31:49,Standard,10691.59,1635,True
sdv-id-QEMJeL,Dustin,Young,crawfordrachael@example.org,(540)664-6639,"343 Monument Cir, Indianapolis, IN 46204",1987-12-14 19:06:56,2019-02-22 09:41:41,2024-04-18 01:21:59,Standard,2441.76,3382,True
sdv-id-benySZ,Kelly,Hill,houstoncynthia@example.com,821.315.2447x567,"999 Riverfront Dr, Jacksonville, FL 32202",1978-12-09 00:46:37,2018-06-09 08:22:02,2024-05-02 15:56:57,VIP,12452.98,7767,True
